,score,clean_review,label
197,1,ketika akan berangkat mau buka riwayat tiket aplikasinya error tidak mau mendeteksi atau membuka riwayat tiket untung saja sudah di ss kode pemesanan saran saya siapapun yang sudah pesan jangan bergantung pada e boarding pass cadangkan data dengan ss layar kode pemesanan,0
198,1,padahal aplikasinya bagus sangat membantu minusnya aplikasi sering kali lemot lama tolong di tingkatkan kembali agar manfaat aplikasi dapat dipergunakan secara maksimal trims,0
199,1,appsnya sudah berfungsi namun tolonglah untuk pemesanan tiket sangat lama prosesnya sedangkan calon pembeli dikejar waktu pemesanan di aplikasi coba team it dev nya lakukan tester untuk aplikasi yang dibuat sebelum launching agar tidak muncul keluhan krusial seperti ini terimakasih semoga masukannya dapat membantu,0
200,1,aplikasinya keren sangat memudahkan banget bisa pesen timet boarding tanpa cetak tiket pesen makanan ontrain cuma sayang belakangan ini sering banget ngebug minta tolong di perbaiki yaa karna sangat mengganggu banget,0
201,1,tolong donk di beri kemudahan klaim tiket fisik saat ada bukti sudah bayar status bank berhasil tp status kai msh menunggu dan akhirnya menghilang statusnya tanpa dapat tiket klaim via wa lama dapat respon dan akhirnya males ngurusin apa lagi cuma kai lokal masak g bisa lgsg ganti tiket aja ujung nya harus beli tiket baru bagi pengguna lain untuk saat ini ku saranin buat jg jgn males screenshot kursi yg dipilih daftar penumpang sebelum tahap pembayaran dan status menunggu jk sdh bayar,0
202,1,aplikasinya bagus bisa pesen online pake pembayaran online tapi masih ada beberapa bug ketika kita keluar aplikasi dan akan membayar tidak bisa cek qris beberapa halaman eror dan kadang macet jadwal hanya di tunjukkan awal dan akhir keberangkatan jika bisa di tunjukkan akan melalui stasiun dan berhenti di mana saja,0
203,1,saran untuk tim rnd nya agar pencarian stasiun ditingkatkan misal ada stasiun lempuyangan di yogya nama nya lempuyangan keterangannya di kota yogyakarta itu ketika diketik yogya tidak muncul jadi disarankan ikut difilter juga untuk keterangannya terima kasih,0
204,1,untuk kereta luar kota mulai pilih ktp penumpang sudah mulai lemot apalagi sudah masuk pilih tempat duduk tapi waktu terus berjalan saya sudah berkali kali coba belum bisa sampai ke pembayaran error,0
205,1,setelah update kenapa waktu pesan tiket harus masukan nik lg ya kan sebelumnya langsung otomatis untuk pembelian tiket kereta atas nama sendiri mohon bisa dikembalikan seperti sebelumnya jd kurang efisien terima kasih,0
206,1,tolong dipantau app kai access nya pada saat pemakaian awal lancar tidak ada hambatan seiring berjalnnya pemakaian kok malah lemot padahal internet lancar padahal apk ini sangat membantu tapi dengan adanya kendala ini jadi minus kan sayang jadinya,0
207,1,tolong diperbaiki saat saya ingin memilih kereta tertentu tertulis kursi yang tersedia hanya tinggal sedikit tapi saat saya mencoba masuk dan memilih kursi ternyata masih banyak yang kosong bahkan satu gerbong masih terisi orang tapi kenapa di keterangan awal sisa kursi hanya tinggal sedikit tolong diperbaiki,0
208,2,mungkin bisa di optimalisasi dan perbaiki bug lagi pada aplikasinya kendala yang seringkali saya alami yaitu ketika melakukan pembayaran aplikasi loading lama dan tiba connection time out kejadian ini berulang kali terjadi dan sangat disayangkan karena harus melakukan pemesanan lagi dari awal karena waktu pemesanan tiket yang juga singkat,1
209,1,kenapa setelah update malah tidak ada improvement yg lebih baik pembayaran qris saat pembelian ka lokal menjadi tidak ada sedangkan saat melakukan pembayaran dengan kpay malah error terus sudah berkali kali mencoba padahal password sudah benar namun terdapat pemberitahuan pembayaran gagal saldo sudah terpotong tiket belum terbayar mohon lebih bisa lebih baik lagi,0
210,1,tolong segera diperbaiki setiap mau melakukan pembayaran pasti log out sendiri padahal fitur nya dh bagus sudah beberapa kali install ulang masalahnya selalu sama anehnya kalo transaksi di iphone lancar aja pngn praktis malah bikin esmosi hmm jadilah solusinya beli tiket di market place yg harus kena charge admin yg lumyan buat beli cilok,0
211,1,sudah masuk dan terdaftar aktivasi juga sudah pas log in tiba aktivasi nya jadi ga aktif lagi padahal masih saldo nya histori pemesanan tiket sebelum nya hilang mau aktivasi lagi malah susah tolong perbaiki mengecewakan sekali,0
212,1,udh langganan pake kai access dari dulu tp semenjak ada update app bukannya makin baik tapi makin buruk udh scroll nyari tiket pas mau isi data malah not responding hrs dari ulang lg dan sama aja begitu lg sgt mengecewakan bgt dan ga cuma sekali tp berkali sampe uninstall app dan hrs mintol ke org dulu buat dipesenin tolong bgt untuk app ini bisa lebih diperbaiki dan ditingkatkan lagi demi kenyamanan pengguna setia kai access terimakasih,0
213,1,aduhh tolong dong aplikasinya diperbaikin lagi sering banget nge lag lohh bahkan sering keluar sendiri sementara pemesanan belum kelar saya pengguna rutin aplikasi ini sangat butuh tolong diperhatikan terimakasih,0
214,1,sering ngehang dan ngebug sendiri saat pemesanan kursi dan pembayaran yang menyebabkan time out jadi harus pesan berkali kali dan sangat sering mohon lebih ditingkatkan kenyamanan pengguna aplikasi kai access,0
215,1,sebenarnya sangat mempermudah pembelian tiket kereta api yg di sayangkan sekali nomor telepon yg sudah didaftarkan tidak bisa di rubah lah kalau nomornya keblokir hilang bagaimana coba saya kesulitan di situ profil jadi tidak bisa di rubah tolong di perbaiki supaya tidak sering bikin akun baru lagi ya tq,0
216,1,saya sudah lama menggunakan aplikasi ini tetapi penggunaan bulan terakhir ini menurut saya kai access performa nya kurang bagus biasanya saya dalam mengisi data ktp untuk penumpang tinggal mengklik nomer atau sudah tertera tapi sekarang harus manual mengetik itu sangat tidak efisien karena pembelian menjadi lama seperti beli ke tempat tiket manual kemudian pada saat pembayaran sering kali eror dan kai pay tidak terdeteksi padahal saldo saya masih cukup banyak tolong diperbaiki,0
217,1,akhir ini aplikasi kai access jd lemot dan sering ngebug pemesanan tiket bisa sampe menit padahal biasanya kurang dr menit jg sdh selesai semoga bisa segera diperbaiki agar memudahkan pengguna dalam pemesanan tiket via aplikasi,0
218,1,pas awal pemesanan belajar sampek lama utk pembayarannya eh mau pesan lagi utk perjalanan ke selalu bilang kalau dlm sehari tdk boleh memesan lebih dari x padahal dlm sehari itu q gak buka aplikasi nya sama sekali terpaksa di uninstall dan install ulang lagi biar bisa pesan tiket kenapa harus gini yaa aplikasinya tolong diperbaiki yaa,0
219,1,aplikasi berguna sih cuma pas akses cek tiket yg tersedia loading nya sangat lama kyk berat aplikasnya pdhl udh pakai wifi,0
220,2,aplikasi ini memiliki fitur yang cukup lengkap meskipun dalam operasionalnya sering mengalami kendala saya ingin memberikan saran menurut pengalaman pribadi saya bahwa alangkah lebih baiknya aplikasi ini ditambahkan fitur rute supaya penumpang termasuk saya mengetahui rute kereta yang akan dipesan terimakasih,1
221,1,mohon aplikasinya diperbaiki lagi demi kenyamanan kita semua aplikasi nya bisa dibilang sangat lemot padahal sinyal syudah cukup kencang semoga bisa diperbaiki cepat dan efisien itu saja keluh kesahnya,0
222,1,tolong diperbaiki dong mau pesen tiket aja load nya lama kadang something went wrong barusan coba logout terus hapus apl instal lagi terus login malah gabisa tulisannya operation timed out tolong dong dimaksimalkan lagi biar lebih mudah diakses,0
223,1,disarankan petugas stasiun buat download aplikasi dan bertransaksi pake aplikasi ini kirain memudahkan malah kayaknya rugi untung top up kai pay cuma udah masukin pin saat mau pembayaran malah katanya data tidak dikenali terus,0
224,1,di beranda ada menu untuk tiket tambahan tapi tidak dapat digunakan untuk pemesanan pembelian tiket lebih dari dua tiga orang sebaiknya menu itu berfungsi bukankah nanti juga entri data per calon penumpang dan bayarnya juga harus sejumlah total harga tiket yang dipesan dibeli pemesanan pembelian tiket tambahan dua tiga orang tidak perlu berputar kembali ke beranda atau harus menggunakan menu premium dua alur untuk keperluan yang sama bertele tele kelebihan menu premium cuma di poin saja,0
225,1,sebaiknya kalo penumpang yang kehabisan kursi dan masih mau membeli tiket tanpa kursi kalo bisa setiap ada penumpang yang turun kursi tesebut secara otomatis bisa di berikan ke penumpang tanpa kursi supaya kenyamanan penumpang tetap terjamin dan juga seterusnya disetiap stasiun yang di lewati kereta,0
226,2,biasa pesan pakai apk ini gak ada masalah tapi sekarang ko mau pesan aja susah banget lagi pesan yang apknya lemot lah yang nanti ada notif maaf aplikasi tidak menanggapi kesel banget udah ciba berkali kali tetap gak bsa padahal jaringan aman aja,1
227,1,awalnya fine aja g pernah ada problem tp baru ini mau pesen pake qris tp kodenya g muncul bahkan loading lamaa padahal jaringan bagus ketika ingin pesan tiket lg dikursi yg sm ternyata kursi saya sudah terbooking dan tiket menunggu pembayaran tapi kenapa qrisnya ga muncul hadehh mau bayar bingung jadinyaa,0
228,1,tingkatkan lagi dong min untuk aplikasinya kurang optimal untuk load data terlalu lama kurang cepat dan efisien masak iya sekelas perusahaan dibawah naungan bumn tidak bisa membuat aplikasi yang optimal,0
229,1,so far so good saran bwt developer nya akan lebih baik apabila data nya di sinkronkan dengan dukcapil agar kalau ada salah ketik nama nik system otomatis menolak jngn sampai orang slh input data tapi system menerima pas boarding ternyata beda sama ktp,0
230,1,minta tolong menu untuk tiket gagal bayar di tab menunggu di buatkan pembayaran lebih lanjut sebab jika ambil tiket tapi gagal bayar untuk pembayaran selanjutnya tidak tersedia jadi nomor tempat duduk tetap terisi setelah menit baru status nya kembali kosong,0
231,1,masih ada bug fatal di kai pay kai pay kadang gak muncul di pilihan metode pembayaran kai pay di halaman utama kadang menampilkan informasi aktifkan padahal sudah aktif dan sudah ada saldo namun setelah di refresh kembali muncul lagi saldonya,0
232,1,buat di jaman sekarang yang serba cashles kai masih belum mampu mengimbangi di perihal pembayaran dimana qris hanya dapat tenggang menit tidak bisa mengubah metode pembayaran ulang dan atau tidak tersedia nya virtual account bank tertentu semoga pengembang segera mengevaluasi perihal pembayaran terima kasih,0
233,1,saat kondisi peak malah timeout terus ketika cek jadwal bahkan sesederhana cek bookingan dikasi timeout terus hanya memberi ketidaknyamanan bagi user pdhal adanya aplikasi harusnya untuk mempermudah,0
234,1,sekedar masukan mohon maaf sebelumnya jadi untuk performa metode pembayaran kai acces sekarang ribet dulu cukup masuk pakai link aja sudah beres sekarang kok ribet dan ruwet harus unduh dulu barcode terus discan mohon untuk bisa lebih dimudahkan untuk metode pembayaran biar ribet semoga performance kai acces semakin baik lebih simple mudah dan oke,0
235,1,memang sih pesan tiket ga ribet tapi kalo jam selalu eror dan lemot entah sinyal saya atau sononya coba di perbaiki lagi dan kalo pesan makanan restorasi lewat apk ini ada pembayaran cod mungkin lebih enak aja pesannya ada tf dan ada cod pembayaraanya,0
236,1,sekrng apk kai acces kualitasnya semkin buruk ketika mau melakukan pembatalan tiket karena tertunda akibat kondisi badan saat diklik pembatalan malah ada tulisan ups kamu belum memiliki tiket ayo pesan tiket padahal jelas udah beli udah nyoba bbrapa kli masih gak bisa d batalkn apknya udah d update tapi hasilnya ttp sama padhl pas dulu bisa saran saya apk tolong untuk lebih ditingkatkn kualitasnya supaya lebih baik lagi demi kenyamanan bersama terima kasih,0
237,1,untuk pemesanan tiket kereta api lokal pembayarannya ribet dulu bisa pakai link aja sekarang ga bisa ovo gangguan bisanya qris tp loading trs harusnya metode pembayaran dibuat mudah dan bisa banyak pilihan metode pembayaran,0
238,1,untuk pt kai yang terhormat bisa dibantu untuk mempermudah mengganti nomer yang sudah tidak aktif ke nomer baru tanpa membuat akun yang baru saya bingung padahal sudah email ke cs kai tapi belom dikasih data untuk mengganti nomer telepon semoga pt kai membaca komentar saya,0
239,1,metode pembayaran kalau tidak bisa akomodir semua bank sebaiknya jangan virtual account jadi bisa transfer antar bank metode pembayaran layanan diatas kereta hanya qris scannya gemana kalau cuma bawa satu device gak sinkron antar layanan ticket lainnya disatu platform masih tersedia diplatform lain habis tidak ada menu kritik dan saran cuma ada no telp dan email jadi ya sudah saya tulis disini saja jadi mau minta bintang berapa kalau begitu,0
240,1,access sudah baik dan bagus namun untuk pembayaran yg menggunakan e walet hanya tersedia untuk ovo saja sedang untuk link gopay dana shopee pay dan lain tidak ada sedangkan pemesanan tiket harus sudah online selambat lambatnya agustus jadi tolong di fasilitasi dan di permudah terimakasih,0
241,1,saat memesan tiket ka lokal lalu pembayaran gagal maka tiket yang gagal tersebut akan masuk ke kolom bagian menunggu dan hal tersebut tidak bisa dibatalkan sehingga harus menunggu dan lebih parahnya lagi biaya tetap terbayarkan dan tidak kembali jadi saya harus membayar kali lipat dari harga normal saya harap developer kai access segera memperbaiki hal ini meskipun kerugian yang saya alami termasuk murah akan tetapi jika terjadi berulang kali maka akan jadi besar juga saya sudah kali,0
242,1,app in sering bikin jantung berdebar debar gara setelah proses bayar cek tiket nggak langsung muncul di halaman utama bagi pemesanan tiket ka lokal seperti commuter line juga tidak bisa login multidevice jadi kudu login ulang kalo pindah pake hp lain mudah semoga kedepannya bisa lebih responsif dan metode pembayaran non tunai lain semisal gop lin ja da dkk bisa dimasukkan ke app ini,0
243,1,bagus yang dulu bayarnya gampang pake qris jadi bisa bayar pake apa aja ini yah sekarang cuman ovo aja sama mandiri jadi ribet bukan tambah gampang kalau upgrade itu lebih bagus bukan malah begini jadi berkurang kualitas nya,0
244,1,pesan melalui aplikasi keberangkatan kepulangan utk keberangkatan kereta ekonomi jakarta kebumen sesuai dengan harga dan tempat duduk yg nyaman tapi utk kepulangan kebumen jakarta dengan kereta progo ekonomi p jauh berbeda dengan kenyataan ternyata bangku nya masih seperti pohon yang tegak berdiri tidak nyaman sama sekali dan tidak sesuai dengan yang beritakan di media kecewa,0
245,1,pengalaman pesan tiket melalui aplikasi kai acces malam hari untuk esok harinya stasiun pemberangkatan cepu blora pemberhentian semarang poncol nilai rp lunas nah setelah boarding pas ternyata tertulis naik dari stasiun wadu walaupun nilai bayarnya sama naik dari cepu maupun wadu tapi tetap wajib beli tiket cepu wadu rp jarak km sehingga harus keluar kocek kereta blora jaya total rp bayangkan kalau penumpang yang tak bawa uang cukup bisa tak jadi berangka,0
246,1,mohon maaf ketika aktivasi kai pay kenapa ya tidak bisa tidak ada notifikasi apa juga tidak dapat menyimpan data saya buat aktivasi disayangkan sekali mohon saya dikasih saran ini sudah sangat lama saya kira ketika diperbarui sudah bisa ternyata tidak sehingga saya harus install aplikasi lain untuk pembayaran,0
247,1,layanan tambahan blue bird nya di hilangin aja padahal saya sudah pesan dan sudah saya bayar tapi ternyata gak bisa jemput dan sampai sekarang uangnya belum juga dikembalikan tf blue bird sudah gak bisa jemput dana nya gak di kembali kan laporan ke cs nya blue bird habisin pulsa banyak,0
248,1,sejauh yang saya rasakan saat ini saya merasa kai acces ini cukup baik namun masalah memuat halaman di beberapa bagian seperti saat pencarian tiket pembayaran tiket dan memunculkan tiket jadi optimalisasi di setiap bagian seperti memuat halaman perlu diminimalisir hal baiknya adalah tiket bisa muncul di aplikasi saat tidak terkoneksi dengan jaringan selain itu pembayaran kode qr qris masih dibatasi dan beberapa bug masih ditemukan,0
249,1,saya lebih seneng dengan tampilan aplikasi sebelum update ini karena setelah update ini malah tambah kacau setiap kali pesan tiket entah karena hp saya yang terlalu kentang atau sinyal kurang bagus intinya malah sedikit buang waktu di aplikasi nunggu refresh sampai bisa digunakan lancar,0
250,1,gimana inih maau pesan tiket aja sering force close aplikasi tidak menanggapi sudah menggunakan hp sama ajaa aplikasi terbaru tetep sama ajaa kendalanya smaa mau pesan tiket jadi gagal terus karena waktunya habis,0
251,1,aku turunin bintang nya ya dulu tiket suka ndak muncul udah sempet oke sekarang beli tiket qris nya ngga kebaca mbanking diulangi kali baru bisa begitu bisa tiket yg masuk cuman tiket oulang nya ndak masuk pulang nya pesen tiket lagi itu ribet lagi error nya awet bukan menjelekkan ya yg dialami seperti itu,0
252,1,untuk bintang sudah direvisi harus benar matang dulu jika memang ada pengembangan ngapain juga pake diupgrade kalo masih ada bug developer nya mana ini ga diuji coba dulu atau adain tutorial apa mau diajarin jadi programmer yg bener,0
253,1,tampilan update yang terbaru menurut saya malah lebih ribet lebih membingungkan lebih enak tampilan yang lama kalo yang lama lebih ringkes dan sederhana trus juga ditampilan yang baru untuk informasi tiket yang tersedia meskipun sudah habis masih di taruh di atas jadi gak tau kalo tiketnya sudah habis sya sampai gak kebagian tiket gara tampilan tiket yang terlihat seperti masih tersedia padahal sudah mau habis tolong tampilan apknya lebih disederhanakan lagi supaya memudahkan pengguna,0
254,2,ada bug bagian upgrade member pas saat verifikasi sms pesannya masuk tapi saat di masukkan codenya tidak bisa error messagenya idnum already exits codenya juga udah sesuai dengan yang sms mungkin bisa di fix soalnya ga bisa pesen tiket kai lewat app ini,1
255,1,aku gatau kenapa per hari ini kubuka apk nya dan blank hitam kupikir error akhirnya ku uninstall dan ku install lagi ternyata upgrade baru setelah upgrade dibuka tetep blank hitam dong padahal sebelumnya selalu aman tapi ya udah sebulanan sih ga buka hmm terimakasih atas responnya tapi per jam sudah mencoba membuka tetap blank belum bisa baik pakai data maupun wifi,0
256,1,setelah update aplikasi saya malah offline terus padahal jaringan bagus wifi juga bagus sampai uninstall trus instal lagi tapi buka aplikasi mau pesen tiket malah offline terus gara ini saya gajadi mudik pas lebaran malah eror payah,0
257,1,sangat di sayangkan tidak ada pemilihan kursi tempat duduk penumpang saat daftar orang suami istri balita harus terpisah gerbong pelayanan langsung di stasiun melayani jam pagi sampai malam untuk penukaran secara langsung sedangkan kereta harus berangkat jam pagi tidak ada pemberitahuan juga dari aplikasinya semoga dapat di perbaharui dan di tingkatkan kualitas aplikasi maupun pelayanan secara langsung dii stasiun nya agar jadi lebih efektif efisien dan lebih baik terima kasih,0
258,1,kaget banget pas buka aplikasinya udah logout akun untung aja email sama kode masih ingat soalnya aku udah pesen tiket sedihnya cuma kenapa harus logout otomatis kasihan kalau ada yg lupa email sama pasword nya semoga menjadi lebih baik lagi ya acces by kai,0
259,1,liat di play store aplikasi sudah di update tinggal buka padahal ga merasa mengupdate saya tpi pas di klik buka tampilan ttep kayak yg lama ga ada perubahan lah gimaan sih aneh dah mikir apa di uninstal aja dulu gitu eh pada komen negatif jdi saya putuskan biarkan saja lah wkwkwkwk,0
260,1,mau cek jadwal krl loading nya lama banget padahal jaringan bagus trus lo mo beli tiket ka jarak jauh suka nge bug tolong diperbaiki agar kedepannya kebih bagus,0
261,1,loading buka aplikasi terlalu lama untuk jadwal krl lebih enak tampilan yang dulu karena bisa lihat jadwal jam seluruh stasiun mohon untuk dibenahi lagi kalau bisa ditampilkan jam nya full seluruh stasiun tanpa harus lihat satu manual,0
262,1,min ini gimana aplikasi baru di update tapi mulai nomer hp sampai nomer ktp ikut berubah dengan sendirinya dan gak tau itu nomer siapa ini gimana solusinya buat yang mau beli tiket malah direpotkan dengan akun yg tiba profilnya berubah dengan sendirinya waktu mau saya ganti ke no hp dan no ktp saya yg benar gak bisa keterangan sudah terpakai trs gimana solusinya kalo udah kaya gini udah login tapi bagian detail pelanggannya ngawur semua infonya dan gak bisa dirubah ke yang benar,0
263,1,sebenarnya tampilan ini lebih fresh cuman kalo yg kemarin lebih mudah dan efisien kenapa fitur yg seperti kemarin dihilangkan seperti filter yg dulu lebih variatif dan bisa dipilih sekaligus atau lebih sekarang cuman bisa satu saja,0
264,1,setelah update aplikasi menjadi lemot bgt sehingga blm sampai proses payment waktunya udh habis expired dan harus ulang lg dr awal ini bisa merugikan customer krn klo seat kereta yg diinginkan tinggal sedikit bs ga kebagian tolong jg utk info kereta yg sdh full booked dibuat non aktif seperti apps sblmnya klo skrg infonya seolah msh ada seatnya tp trnyta ga bs di klik habis mohon perbaikannya tolong pertimbangan aspek user friendly nya thanks,0
265,1,aduh gimana yaa ngga jelek sih tapi jauh lebih bagus aplikasi yg lama ui nya yg dominan biru oren lebih nyaman di mata menunya juga rapih ringkas yg sekarang terlalu generik mirip aplikasi lain tapi experience nya sulit karena menunya jadi lebih banyak dan malah terlalu rame ditambah pemilihan warnanya kurang nyaman di mata,0
266,1,maaf update versi baru ini malah makin merepotkan lebih jelas desain lama yg keliatan ikon dan keteranganya waktu beli tiket juga bufferingnya lama bgt terkadang harus relog berulang supaya bisa beli tiketnya saya berbicara apa adanya semoga kedepannya diperbaiki lgi apa lagi ini transportasi umum yg banyak di gunakan kalau kualitas dari app nya aja kaya gini jujur saya kecewa semoga segera di perbaiki thanks,0
267,1,cari tiket nya jadi sedikit menyusahkan harus drop down dulu kurang jelas tiket mana yg available lebih jelas tampilan di versi sblm nya dan jadi tidak bisa sorting tiket yg available menurut harga dsb yg tersorting hanya judul besar tiket saran nya mungkin dikembalikan saja tampilan tiket nya seperti versi sebelumnya menurut saya itu sudah sangat jelas,0
268,1,saya sudah meng lengkapi data diri di access by kai kenapa masih ada keterangan data untuk melengkapi daftar nama penumpang juga sudah saya update tapi selalu kembali ke data semula mohon di perbaiki agar semua bisa mengupdate data yg peting di aplikasi access by kai,0
269,1,mohon maaf saya tidak tertarik dengan tampilan barunya hanya secara visual saja terlihat fresh namun secara experience lebih rumit ruwet dan lemot mohon kembalikan pada versi sebelumnya berkaca seperti bca yang tidak memperbarui karena sudah dirasa nyaman kai access juga harusnya seperti itu seriusan salah satunya dari pilih kereta untuk apa ada dropdown trus milih kursi harus scroll ke bawah ga nyaman versi sebelumnya lebih simpel but gold coba lah evaluasi kembali,0
270,1,setelah upgrade terbaru sangat disayangkan program ny berubah dan menjadi kurang memuaskan mohon kpd pihak pemilik kayak ny lebih mudah aplikasi yg sblum nya,0
271,1,dulu sebelum di update jaringannya lancar sekarang setelah update kok lebit lemot ya kemarin saya mau pesan tiket sampai memakan waktu menit di ind buat menunggu kode keluar sampai saya kali percobaan baru bisa mohon kepada developer kai untuk memperbaiki jaringannya terimakasih,0
272,1,aplikasi kai akses barusan tadi update pas udah beres update pas login memasuki email loading terus waktu yang lama beda dengan versi sebelumnya tidak ada bug atau lemot padahal jaringan kami tidak mungkin gk bagus secepatnya di perbaiki karena besok ada keberangkatan lokal ke bdg timur,0
273,1,hallo menurut saya penggunaan aplikasi kai acces terbaru ini kurang memuaskan karna system yang kurang responsif membuat saya melakukan double payment melalui kai pay dengan tiket yang sama padahal niat awal hanya ingin merefresh saja tolong dibenahi supaya tidak ada consumen yang mengalami hal kurang menyenangkan seperti saya terima kasih,0
274,1,pemesanan tiket kalo pakai data seluler ga keluar tujuan dan dari mananya pakai wifi baru keluar astaga aplikasi malah jadi kurang menurut saya min mohon perbaikannya tengkyu,0
275,1,sejak update tampilan malah sering eror dan jadi makin mempersulit pencarian dan sorting hasil sekarang jumlah klik jadi lebih banyak dan gak bisa autofilter tiket kereta yang tersedia aja tambahan harga tiket yang ditampilkan adalah yang paling murah bukan harga tiket yang tersedia seperti sebelumnya percuma pas diklik ternyata harus scroll lagi cek opsi tiket yang tersedia apa aja tidak bisa auto filter tiket yang tidak available harus cek satu mana aja yang available,0
276,1,setelah diupdate saya kesulitan untuk memesan tiket terutama di malam hari karena setelah memastikan data yang dimasukkan benar loading terus berjalan dan berakhir timeout terus seperti itu setelah saya coba berulang kali padahal sudah mencoba menggunakan wifi dan provider dengan sinyal yang baik mohon diperbaiki kak terimakasih,0
277,1,beli tiket dari kai pay saldo sudah kepotong tapi tiket gk ada dilihat dari riwayat transaksi juga gk ada tapi kalau dilihat dari transaksi kaipay potongan transaksi saldo untuk tiket tertera terpaksa beli tiket kembali untuk yang kedua kalinya sedikit kecewa sih setelah apk di update,0
278,1,tampilan lebih fresh ui nya juga sudah lebih bagus tetapi kesan jika dilhat dari fiturnya lebuh bagus dan lebih ringan di versi sebelumnya mungkin konsumsi loading dari ui berat lagi juga untuk yang mau pembatalan tiket kereta api itu tidak bisa,0
279,2,setelah di update fitur memang lebih lengkap tapi lebih rumit untuk digunakan nya sebelumnya kalo pesen tiket cuma beberapa langkah sekarang lebih banyak langkah nya jadi lebih ribet dan nge suka nge bug juga untuk tampilan lebih bagus yang sebelumnya gak bikin pusing karena dulu dominan cuma biru dan putih sekarang banyak warna,1
280,1,mungkin belum terbiasa namun yang saya rasakan proses pesan tiket menjadi lebih lama saat menentukan tujuan ke satu kota jika kurang teliti atau tidak terbiasa dalam kota tujuan ada potensi salah tekan ke stasiun kecil yang mungkin jaraknya masih jauh dari stasiun tujuan saran setelah klik pesan tiket ke kota tujuan selanjutnya mohon dipertimbangkan ada bold highlight stasiun tujuan baru kemudian kota mengurangi kesalahan pelanggan salah klik terima kasih,0
281,1,pengembalian dana pembatalan tiket memerlukan waktu hari di era digitalisasi sepeti saat ini termasuk sangat lama sebab pemesanan dan pembelian tiket melihat jadwal dll semua berada dalam genggaman namun urusan administrasi sepertinya masih perlu banyak perubahan semoga kai terus berbenah untuk kepuasan pelanggan,0
282,1,lebih suka tampilan yg lama yg tampilan baru semenjak di update malah sering loading nya lama trus minta login ulang padahal gak di log out dan itu pun lama juga sama klik tiket kluar kota juga dan cetak boarding pas juga lama banget loading nya sampe menit sebagai pengguna kai luar kota saya jadi sedikit terkendala harus stand by lebih lama kalo mau brangkat jadinya gak bisa sat set sat set buka aplikasinya,0
283,1,versi terbaru jadi lemot ya update setiap mau pilih kursi loading lama setelah pilih kursi utk dilanjutkan ke pembayaran loading lama jadi setiap akan dilanjutkan ke step berikutnya loading lama kadang tdk bisa memuat padahal aplikasi sebelumya responsif sekali dg yg sekarang terasa bedanya tolong diperbaiki saya pelanggan minimal x seminggu antar kota,0
284,2,sejak update banyak kendalanya bukan perihal tampilan aja tapi ya masa mau pilih tempat duduk aja ga bisa masuk padahal wifi kenceng coba pake data tetep aja ga mau semoga kedepan lebih baik dan lancar seperti versi sebelumnya,1
285,1,untuk durasi pemesanan waktunya terlalu singkat blm masukan pin pembayaran aja waktunya pesen tiket udah hbis alhasil pesan lagi dan lagi ditambah aplikasinya loodingnya lama mending bagus yg aplikasi yg lama,0
286,1,lebih suka tampilan lama yang baru terlalu rumit di kembalikan saja sepertinya aplikasi yang sebelumnya lebih simpel dan mudah di mengerti kalau yang baru susah,0
287,1,setelah diupgrade kok malah makin buruk sering ngelag dan keluar sendiri suruh login ulang itupun prosesnya juga lama dan ndak selesai lebih suka kai acces yang lama,0
288,1,tampilan sudah bagus tapi hanya antar kota ajayg bisa dibeli mau beli yg tiket untuk ke stasiun lokal tidak bisa mending update klo keseluruhan sudah siap semua,0
289,2,ini gimana sih dari kemarin mau cari stasiun terdekat tp ga muncul nama stasiun nya ga bisa di searching padahal pas adeku buka di hp nya ada nama stasiun nya tp saya mau cari ga muncul parah bgt sih lebih enakan aplikasi yg dulu cepet ini mah tampilan doang bagus tolong dong diperbaiki,1
290,1,sudah bagus dan lbh modern goog job kia tapi icon lrt jabodebek blm ada ya di apps pdhal sdh mau beroperasi tgl agustus sedangkan icon kcic sdh ada tolong utk metode pembayaran ditambah utk metode kartu kredit bank qris dan uang elektronik lainnya masa iya cuma satu saja metode pembayaran yg diijinkan diklik tambah metode pembayaran tidak diijinkan satu doang kan kalau banyak metode pembayaran jd kami kostumer lbh mudah dan banyak pilihan terima kasih,0
291,1,tolong perbaiki ya makin kesini makin kesana sering failed request data pas mau login sekalinya bisa login pas masukin password tulisan timeout mulu terus sering logout dan pas login loading nya lama padahal jaringan sama perangkat stabil mohon perbaiki ya btw ini sya udah versi update agustus yaa,0
292,2,kecewa dengan kai access sekarang saya tidak bisa memesan tiket kereta di fitur ka lokal karena dicari pun pada fitur search tidak muncul ada apa dengan kai setelah melakukan perubahan versi terbaru saja terkendala bug sedangkan versi lama aplikasi lancar diakses saya kecewa sekali bukannya memudahkan malah menyusahkan saya tau kai access tidak akan membaca rating pelanggan terima kasih,1
293,1,baru buka aplikasi kai yang baru sekarang dah ada kaipay ekspektasi saya ini sangat membantu tapi pas saya mau pakai dan sudah isi kaipay akun saya otomatis log out dan belum bisa masuk sampai sekarang apa sinyal saya ya ternyata saya buka aplikasi lain lancar saja entah apa yang salah dengan aplikasinya,0
